Checking,411111111,11/16/2016,5682.76,DR,$100.00 ,KCPL,999999999,fake@gmail.com
Savings,8222222228,11/16/2016,225,CR,$200.00 ,Transfer from savings,999999999,fake@gmail.com
Savings,8222222228,11/16/2016,250,CR,$25.00 ,Cash Deposit,999999999,fake@gmail.com
Checking,411111111,11/17/2016,5659.21,DR,$23.55 ,Bristol,999999999,fake@gmail.com
Checking,411111111,11/18/2016,5579.21,DR,$80.00 ,CVS,999999999,fake@gmail.com
Checking,411111111,11/18/2016,5279.21,DR,$300.00 ,Rent,999999999,fake@gmail.com
Checking,411111111,11/18/2016,5154.21,DR,$125.00 ,Airline ticket,999999999,fake@gmail.com
Checking,411111111,11/18/2016,5056.52,DR,$97.69 ,Maurices,999999999,fake@gmail.com
Checking,411111111,11/21/2016,5015.48,DR,$41.04 ,Price Chopper,999999999,fake@gmail.com
Checking,411111111,11/21/2016,4929.48,DR,$86.00 ,Home Depot,999999999,fake@gmail.com
Checking,411111111,11/21/2016,4865.93,DR,$63.55 ,Bristol,999999999,fake@gmail.com
Checking,411111111,11/21/2016,4371.85,DR,$494.08 ,Nebraska Furniture Mart,999999999,fake@gmail.com
Checking,411111111,11/21/2016,4043.42,DR,$328.43 ,State Farm,999999999,fake@gmail.com
Checking,411111111,11/22/2016,3879.21,DR,$164.21 ,Walmart,999999999,fake@gmail.com
Checking,411111111,11/23/2016,3779.21,DR,$100.00 ,Doctor,999999999,fake@gmail.com
Checking,411111111,11/23/2016,3746.98,DR,$32.23 ,Walmart,999999999,fake@gmail.com
Checking,411111111,11/25/2016,3716.98,DR,$30.00 ,ATM,999999999,fake@gmail.com
Checking,411111111,11/25/2016,3695.46,DR,$21.52 ,QuikTrip,999999999,fake@gmail.com
Checking,411111111,11/28/2016,3623.25,DR,$72.21 ,Price Chopper,999999999,fake@gmail.com
Checking,411111111,11/28/2016,3535,DR,$88.25 ,Hobby Lobby,999999999,fake@gmail.com
Checking,411111111,11/28/2016,3492.49,DR,$42.51 ,Walmart,999999999,fake@gmail.com
Checking,411111111,11/29/2016,3392.49,DR,$100.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,11/29/2016,3292.49,DR,$100.00 ,Check to sister,999999999,fake@gmail.com
Checking,411111111,11/29/2016,3256.49,DR,$36.00 ,Brew Top,999999999,fake@gmail.com
Savings,8222222228,11/29/2016,350,CR,$100.00 ,Transfer from savings,999999999,fake@gmail.com
Checking,411111111,11/30/2016,5256.49,CR,$2000.00 ,Payroll,999999999,fake@gmail.com
Checking,411111111,11/30/2016,4956.49,DR,$300.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,11/30/2016,4798.5,DR,$157.99 ,Verizon,999999999,fake@gmail.com
Checking,411111111,11/30/2016,4698.5,DR,$100.00 ,AT&T,999999999,fake@gmail.com
Checking,411111111,11/30/2016,4598.5,DR,$100.00 ,KCPL,999999999,fake@gmail.com
Checking,411111111,11/30/2016,4594.5,DR,$4.00 ,Starbucks,999999999,fake@gmail.com
Savings,8222222228,11/30/2016,650,CR,$300.00 ,Transfer from savings,999999999,fake@gmail.com
Savings,8222222228,11/30/2016,650.02,CR,$0.02 ,Interest,999999999,fake@gmail.com
Checking,411111111,12/1/2016,4513.82,DR,$80.68 ,Walmart,999999999,fake@gmail.com
Checking,411111111,12/2/2016,5113.82,CR,$600.00 ,Check from grandma,999999999,fake@gmail.com
Checking,411111111,12/2/2016,5013.82,DR,$100.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,12/2/2016,4875.52,DR,$138.30 ,Petsmart,999999999,fake@gmail.com
Checking,411111111,12/2/2016,4835.52,DR,$40.00 ,ATM,999999999,fake@gmail.com
Savings,8222222228,12/2/2016,750.02,CR,$100.00 ,Transfer from savings,999999999,fake@gmail.com
Checking,411111111,12/5/2016,4725.52,DR,$110.00 ,Lucky's,999999999,fake@gmail.com
Checking,411111111,12/5/2016,4700.99,DR,$24.53 ,Denny's  ,999999999,fake@gmail.com
Checking,411111111,12/6/2016,4550.99,DR,$150.00 ,ATM,999999999,fake@gmail.com
Checking,411111111,12/7/2016,4531.72,DR,$19.27 ,QuikTrip,999999999,fake@gmail.com
Checking,411111111,12/9/2016,4517.82,DR,$13.90 ,Starbucks,999999999,fake@gmail.com
Checking,411111111,12/9/2016,4462.37,DR,$55.45 ,Sears,999999999,fake@gmail.com
Checking,411111111,12/12/2016,4412.37,DR,$50.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,12/12/2016,4391.59,DR,$20.78 ,Jiffy Lube,999999999,fake@gmail.com
Checking,411111111,12/12/2016,4333.94,DR,$57.65 ,O'Charley's,999999999,fake@gmail.com
Checking,411111111,12/12/2016,4188.21,DR,$145.73 ,Famous Footwear,999999999,fake@gmail.com
Checking,411111111,12/12/2016,4101.54,DR,$86.67 ,Target,999999999,fake@gmail.com
Checking,411111111,12/12/2016,4053.54,DR,$48.00 ,Pizza Hut ,999999999,fake@gmail.com
Checking,411111111,12/12/2016,3861.68,DR,$191.86 ,Walmart,999999999,fake@gmail.com
Savings,8222222228,12/12/2016,800.02,CR,$50.00 ,Transfer from savings,999999999,fake@gmail.com
Checking,411111111,12/13/2016,3838.9,DR,$22.78 ,QuikTrip,999999999,fake@gmail.com
Checking,411111111,12/15/2016,5838.9,CR,$2000.00 ,Payday,999999999,fake@gmail.com
Checking,411111111,12/15/2016,7338.9,CR,$1500.00 ,Bonus,999999999,fake@gmail.com
Checking,411111111,12/16/2016,7038.9,DR,$300.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,12/16/2016,7013.9,DR,$25.00 ,Best Buy,999999999,fake@gmail.com
Checking,411111111,12/16/2016,6988.9,DR,$25.00 ,Target,999999999,fake@gmail.com
Checking,411111111,12/16/2016,6963.9,DR,$25.00 ,Walmart,999999999,fake@gmail.com
Checking,411111111,12/16/2016,6938.9,DR,$25.00 ,CVS,999999999,fake@gmail.com
Checking,411111111,12/16/2016,6738.9,DR,$200.00 ,ATM,999999999,fake@gmail.com
Checking,411111111,12/16/2016,6588.9,DR,$150.00 ,Amazon,999999999,fake@gmail.com
Checking,411111111,12/16/2016,6446.03,DR,$142.87 ,Verizon,999999999,fake@gmail.com
Checking,411111111,12/16/2016,6312.68,DR,$133.35 ,Toys R Us,999999999,fake@gmail.com
Checking,411111111,12/16/2016,6212.68,DR,$100.00 ,Maurices,999999999,fake@gmail.com
Savings,8222222228,12/16/2016,1100.02,CR,$300.00 ,Transfer from savings,999999999,fake@gmail.com
Checking,411111111,12/19/2016,6198.7,DR,$13.98 ,Panera Bread,999999999,fake@gmail.com
Checking,411111111,12/19/2016,6141.7,DR,$57.00 ,Buffalo Wild Wings,999999999,fake@gmail.com
Checking,411111111,12/19/2016,5936.23,DR,$205.47 ,Walmart,999999999,fake@gmail.com
Checking,411111111,12/19/2016,5779.96,DR,$156.27 ,Walmart,999999999,fake@gmail.com
Checking,411111111,12/20/2016,5769.12,DR,$10.84 ,Joy Wok,999999999,fake@gmail.com
Checking,411111111,12/21/2016,5644.06,DR,$125.06 ,Taxes,999999999,fake@gmail.com
Checking,411111111,12/21/2016,5614.06,DR,$30.00 ,Doctor,999999999,fake@gmail.com
Checking,411111111,12/21/2016,5285.63,DR,$328.43 ,State Farm,999999999,fake@gmail.com
Checking,411111111,12/23/2016,4935.63,DR,$350.00 ,Rent,999999999,fake@gmail.com
Checking,411111111,12/23/2016,4776.63,DR,$159.00 ,KCPL,999999999,fake@gmail.com
Checking,411111111,12/27/2016,4752.11,DR,$24.52 ,7 Eleven,999999999,fake@gmail.com
Checking,411111111,12/27/2016,4724.34,DR,$27.77 ,Hyvee,999999999,fake@gmail.com
Checking,411111111,12/29/2016,4595.78,DR,$128.56 ,Price Chopper,999999999,fake@gmail.com
Checking,411111111,12/29/2016,4445.78,DR,$150.00 ,ATM,999999999,fake@gmail.com
Checking,411111111,12/30/2016,6445.78,CR,$2000.00 ,Payday,999999999,fake@gmail.com
Checking,411111111,12/30/2016,6442.83,DR,$2.95 ,Red box,999999999,fake@gmail.com
Checking,411111111,12/30/2016,6401.65,DR,$41.18 ,Walmart,999999999,fake@gmail.com
Checking,411111111,12/30/2016,6292.3,DR,$109.35 ,Walmart,999999999,fake@gmail.com
Checking,411111111,12/30/2016,6075.3,DR,$217.00 ,BoA Credit Card payment,999999999,fake@gmail.com
Checking,411111111,12/30/2016,5975.3,DR,$100.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,12/30/2016,5969.35,DR,$5.95 ,Maurices,999999999,fake@gmail.com
Savings,8222222228,12/30/2016,1200.02,CR,$100.00 ,Transfer from savings,999999999,fake@gmail.com
Savings,8222222228,12/30/2016,1200.04,CR,$0.02 ,Interest,999999999,fake@gmail.com
Savings,8222222228,12/31/2016,1579.04,CR,$379.00 ,O'Reilly's,999999999,fake@gmail.com
Checking,411111111,1/3/2017,5929.35,DR,$40.00 ,ATM,999999999,fake@gmail.com
Checking,411111111,1/3/2017,5859.35,DR,$70.00 ,Dave and Busters,999999999,fake@gmail.com
Checking,411111111,1/3/2017,5812.29,DR,$47.06 ,Pizza Ranch,999999999,fake@gmail.com
Checking,411111111,1/3/2017,5649.19,DR,$163.10 ,Walmart,999999999,fake@gmail.com
Checking,411111111,1/4/2017,5627.18,DR,$22.01 ,Olive Garden,999999999,fake@gmail.com
Checking,411111111,1/4/2017,5592.32,DR,$34.86 ,QuikTrip,999999999,fake@gmail.com
Checking,411111111,1/5/2017,5442.32,DR,$150.00 ,Check to sister,999999999,fake@gmail.com
Checking,411111111,1/5/2017,5432.32,DR,$10.00 ,Doctor,999999999,fake@gmail.com
Checking,411111111,1/5/2017,5422.32,DR,$10.00 ,MOD Pizza,999999999,fake@gmail.com
Checking,411111111,1/5/2017,5412.32,DR,$10.00 ,Best Buy,999999999,fake@gmail.com
Checking,411111111,1/5/2017,5402.32,DR,$10.00 ,Target,999999999,fake@gmail.com
Savings,8222222228,1/5/2017,1589.04,CR,$10.00 ,Check deposit,999999999,fake@gmail.com
Checking,411111111,1/9/2017,5378.8,DR,$23.52 ,O'Reilly's,999999999,fake@gmail.com
Checking,411111111,1/9/2017,5260.55,DR,$118.25 ,Walmart,999999999,fake@gmail.com
Checking,411111111,1/12/2017,5235.55,DR,$25.00 ,QuikTrip,999999999,fake@gmail.com
Checking,411111111,1/12/2017,5189.81,DR,$45.74 ,Walmart,999999999,fake@gmail.com
Checking,411111111,1/13/2017,7189.81,CR,$2000.00 ,Payroll,999999999,fake@gmail.com
Checking,411111111,1/13/2017,7139.81,DR,$50.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,1/13/2017,7002.92,DR,$136.89 ,Verizon,999999999,fake@gmail.com
Savings,8222222228,1/13/2017,1639.04,CR,$50.00 ,Transfer from savings,999999999,fake@gmail.com
Checking,411111111,1/17/2017,6902.92,DR,$100.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,1/17/2017,6877.92,DR,$25.00 ,Bravos,999999999,fake@gmail.com
Checking,411111111,1/17/2017,6852.92,DR,$25.00 ,Starbucks gift card,999999999,fake@gmail.com
Checking,411111111,1/17/2017,6827.92,DR,$25.00 ,ATM,999999999,fake@gmail.com
Checking,411111111,1/17/2017,6802.92,DR,$25.00 ,Check to brother,999999999,fake@gmail.com
Checking,411111111,1/17/2017,6778.7,DR,$24.22 ,Laser Rock,999999999,fake@gmail.com
Checking,411111111,1/17/2017,6675.83,DR,$102.87 ,Walmart,999999999,fake@gmail.com
Checking,411111111,1/17/2017,6618.51,DR,$57.32 ,Tanners,999999999,fake@gmail.com
Checking,411111111,1/17/2017,6582.51,DR,$36.00 ,Price Chopper,999999999,fake@gmail.com
Savings,8222222228,1/17/2017,1739.04,CR,$100.00 ,Transfer from savings,999999999,fake@gmail.com
Checking,411111111,1/18/2017,6528.51,DR,$54.00 ,Bristol,999999999,fake@gmail.com
Checking,411111111,1/19/2017,6200.08,DR,$328.43 ,State Farm,999999999,fake@gmail.com
Checking,411111111,1/19/2017,6195.08,DR,$5.00 ,Payment to friend,999999999,fake@gmail.com
Checking,411111111,1/20/2017,6168.59,DR,$26.49 ,QuikTrip,999999999,fake@gmail.com
Checking,411111111,1/23/2017,6163.59,DR,$5.00 ,KFC,999999999,fake@gmail.com
Checking,411111111,1/23/2017,6108.59,DR,$55.00 ,Doctor,999999999,fake@gmail.com
Checking,411111111,1/23/2017,5936.34,DR,$172.25 ,Best Buy,999999999,fake@gmail.com
Checking,411111111,1/23/2017,5884.34,DR,$52.00 ,Pizza Hut ,999999999,fake@gmail.com
Checking,411111111,1/23/2017,5823.96,DR,$60.38 ,Red Lobster,999999999,fake@gmail.com
Checking,411111111,1/23/2017,5765.41,DR,$58.55 ,QuikTrip,999999999,fake@gmail.com
Checking,411111111,1/25/2017,5692.89,DR,$72.52 ,Walmart,999999999,fake@gmail.com
Checking,411111111,1/26/2017,5628.89,DR,$64.00 ,Home Depot,999999999,fake@gmail.com
Checking,411111111,1/27/2017,3628.89,DR,$2000.00 ,Payday,999999999,fake@gmail.com
Checking,411111111,1/27/2017,3478.89,DR,$150.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,1/27/2017,3678.89,CR,$200.00 ,Check from mom,999999999,fake@gmail.com
Checking,411111111,1/27/2017,3753.89,CR,$75.00 ,Cash deposit,999999999,fake@gmail.com
Checking,411111111,1/27/2017,3724.79,DR,$29.10 ,QuikTrip,999999999,fake@gmail.com
Checking,411111111,1/27/2017,3824.79,CR,$100.00 ,Transfer to Savings,999999999,fake@gmail.com
Checking,411111111,1/27/2017,3674.79,DR,$150.00 ,Nebraska Furniture Mart,999999999,fake@gmail.com
Savings,8222222228,1/27/2017,1889.04,CR,$150.00 ,Transfer from savings,999999999,fake@gmail.com
Savings,8222222228,1/27/2017,1889.06,CR,$0.02 ,Interest,999999999,fake@gmail.com
Savings,8222222228,1/27/2017,1989.06,CR,$100.00 ,Transfer from savings,999999999,fake@gmail.com
Checking,211111110,11/3/2019,4998,DR,$2.00 ,Starbucks,777777777,fake2@msn.com
Checking,211111110,11/3/2019,5798,CR,$800.00 ,Payroll,777777777,fake2@msn.com
Checking,211111110,11/3/2019,5790,DR,$8.00 ,Chipotle,777777777,fake2@msn.com
Checking,211111110,11/4/2019,5780,DR,$10.00 ,ATM,777777777,fake2@msn.com
Checking,211111110,11/5/2019,5748,DR,$32.00 ,Hoolihans,777777777,fake2@msn.com
Checking,211111110,11/5/2019,5648,DR,$100.00 ,KCPL,777777777,fake2@msn.com
Checking,211111110,11/9/2019,5458,DR,$190.00 ,Google Fiber,777777777,fake2@msn.com
Checking,211111110,11/11/2019,5448.01,DR,$9.99 ,Netflix,777777777,fake2@msn.com
Checking,211111110,11/11/2019,5098.01,DR,$350.00 ,Rent,777777777,fake2@msn.com
Checking,211111110,11/15/2019,5096.01,DR,$2.00 ,Starbucks,777777777,fake2@msn.com
Checking,211111110,11/22/2019,5846.01,CR,$750.00 ,Payroll,777777777,fake2@msn.com
Checking,211111110,11/25/2019,5226.01,DR,$620.00 ,Commerce Bank Credit Card payment,777777777,fake2@msn.com
Checking,211111110,11/28/2019,5076.01,DR,$150.00 ,McFaddens,777777777,fake2@msn.com
Checking,211111110,11/28/2019,4976.01,DR,$100.00 ,Price Chopper,777777777,fake2@msn.com
Checking,211111110,11/29/2019,5026.01,CR,$50.00 ,Check from friend,777777777,fake2@msn.com
Checking,211111110,12/1/2019,5826.01,CR,$800.00 ,Payroll,777777777,fake2@msn.com
Checking,211111110,12/1/2019,5817.01,DR,$9.00 ,Hyvee,777777777,fake2@msn.com
Checking,211111110,12/1/2019,5803.01,DR,$14.00 ,McFaddens,777777777,fake2@msn.com
Checking,211111110,12/1/2019,5771.01,DR,$32.00 ,Target,777777777,fake2@msn.com
Checking,211111110,12/1/2019,5671.01,DR,$100.00 ,KCPL,777777777,fake2@msn.com
Checking,211111110,12/2/2019,6421.01,CR,$750.00 ,Payroll,777777777,fake2@msn.com
Checking,211111110,12/3/2019,6231.01,DR,$190.00 ,Google Fiber,777777777,fake2@msn.com
Checking,211111110,12/3/2019,6221.02,DR,$9.99 ,Netflix,777777777,fake2@msn.com
Checking,211111110,12/3/2019,5871.02,DR,$350.00 ,Rent,777777777,fake2@msn.com
Checking,211111110,12/3/2019,5864.52,DR,$6.50 ,Neo's,777777777,fake2@msn.com
Checking,211111110,12/5/2019,5634.52,DR,$230.00 ,Commerce Bank Credit Card payment,777777777,fake2@msn.com
Checking,211111110,12/6/2019,5534.52,DR,$100.00 ,Best Buy,777777777,fake2@msn.com
Checking,211111110,12/7/2019,5234.52,DR,$300.00 ,Pottery Barn,777777777,fake2@msn.com
Checking,211111110,12/7/2019,5211.52,DR,$23.00 ,The Loft,777777777,fake2@msn.com
Checking,211111110,12/7/2019,5166.52,DR,$45.00 ,Dave and Busters,777777777,fake2@msn.com
Checking,211111110,12/8/2019,5131.52,DR,$35.00 ,Bowling,777777777,fake2@msn.com
Checking,211111110,12/15/2019,5931.52,CR,$800.00 ,Payroll,777777777,fake2@msn.com
Checking,211111110,12/20/2019,5721.52,DR,$210.00 ,McFaddens,777777777,fake2@msn.com
Checking,211111110,12/25/2019,5703.52,DR,$18.00 ,Taco Bell,777777777,fake2@msn.com
Checking,211111110,12/31/2019,5658.52,DR,$45.00 ,QuikTrip,777777777,fake2@msn.com
Checking,211111110,1/1/2020,5528.52,DR,$130.00 ,KCPL,777777777,fake2@msn.com
Checking,211111110,1/1/2020,5343.52,DR,$185.00 ,Google Fiber,777777777,fake2@msn.com
Checking,211111110,1/2/2020,5335.53,DR,$7.99 ,Netflix,777777777,fake2@msn.com
Checking,211111110,1/5/2020,5279.53,DR,$56.00 ,Price Chopper,777777777,fake2@msn.com
Checking,211111110,1/6/2020,5236.53,DR,$43.00 ,Price Chopper,777777777,fake2@msn.com
Checking,211111110,1/10/2020,5138.53,DR,$98.00 ,Target,777777777,fake2@msn.com
Checking,211111110,1/10/2020,5125.53,DR,$13.00 ,Jose Peppers,777777777,fake2@msn.com
Checking,211111110,1/12/2020,5116.53,DR,$9.00 ,Starbucks,777777777,fake2@msn.com
Checking,211111110,1/13/2020,4766.53,DR,$350.00 ,Rent,777777777,fake2@msn.com
Checking,211111110,1/14/2020,4763.03,DR,$3.50 ,Redbox,777777777,fake2@msn.com
Checking,211111110,1/15/2020,4462.03,DR,$301.00 ,Bank of America Credit Card payment,777777777,fake2@msn.com
Checking,211111110,1/16/2020,5192.03,CR,$730.00 ,Payroll,777777777,fake2@msn.com
Checking,211111110,1/16/2020,4959.35,DR,$232.68 ,Target,777777777,fake2@msn.com
Checking,211111110,1/16/2020,4940.85,DR,$18.50 ,Best Buy,777777777,fake2@msn.com
Checking,211111110,1/16/2020,4820.85,DR,$120.00 ,Nationwide,777777777,fake2@msn.com
Checking,211111110,1/17/2020,4770.85,DR,$50.00 ,KC Police - Speeding Ticket,777777777,fake2@msn.com
Checking,211111110,1/18/2020,4720.85,DR,$50.00 ,Uber,777777777,fake2@msn.com
Checking,211111110,1/18/2020,4711.65,DR,$9.20 ,Manny's,777777777,fake2@msn.com
Checking,211111110,1/19/2020,4686.9,DR,$24.75 ,Toys R Us,777777777,fake2@msn.com
Checking,211111110,1/19/2020,4683.4,DR,$3.50 ,Scooters,777777777,fake2@msn.com
Checking,211111110,1/20/2020,4647.4,DR,$36.00 ,QuikTrip,777777777,fake2@msn.com
Checking,211111110,1/20/2020,4615.4,DR,$32.00 ,Price Chopper,777777777,fake2@msn.com
Checking,211111110,1/20/2020,4567.28,DR,$48.12 ,Home Depot,777777777,fake2@msn.com
Checking,211111110,1/21/2020,4563.08,DR,$4.20 ,Burger King,777777777,fake2@msn.com
Checking,211111110,1/22/2020,4518.08,DR,$45.00 ,Jiffy Lube,777777777,fake2@msn.com
Checking,211111110,1/23/2020,4493.08,DR,$25.00 ,Doctor visit,777777777,fake2@msn.com
Checking,211111110,1/23/2020,4457.08,DR,$36.00 ,CVS,777777777,fake2@msn.com
Checking,211111110,1/23/2020,4428.08,DR,$29.00 ,Price Chopper,777777777,fake2@msn.com
Checking,211111110,1/23/2020,4228.08,DR,$200.00 ,Transfer to Savings,777777777,fake2@msn.com
Checking,211111110,1/24/2020,4378.08,CR,$150.00 ,Christmas Check from Grandma,777777777,fake2@msn.com
Checking,211111110,1/25/2020,4128.08,DR,$250.00 ,Student loans,777777777,fake2@msn.com
Checking,211111110,1/25/2020,4053.08,DR,$75.00 ,Ford Service,777777777,fake2@msn.com
Checking,211111110,1/26/2020,4017.08,DR,$36.00 ,Hallmark,777777777,fake2@msn.com
Checking,211111110,1/27/2020,3995.08,DR,$22.00 ,CVS,777777777,fake2@msn.com
Checking,211111110,1/28/2020,4805.08,CR,$810.00 ,Payroll,777777777,fake2@msn.com
Checking,211111110,1/29/2020,4625.08,DR,$180.00 ,Pottery Barn,777777777,fake2@msn.com
Checking,211111110,1/30/2020,4579.08,DR,$46.00 ,Cheesecake Factory,777777777,fake2@msn.com
Checking,211111110,1/30/2020,4571.08,DR,$8.00 ,Starbucks,777777777,fake2@msn.com
